Treatment,target,botton_score,max,min,range,mean,std,median,non_zero_per_row
UTC,0.6,0.307,21.2,11.27,9.93,15.096,3.8183,14.41,5
UTC,0.0,0.0215,21.38,18.44,2.94,19.6675,1.239,19.425,4
UTC,0.5,0.0285,17.0,9.86,7.14,13.98,3.5208,14.53,4
UTC,0.67,0.2107,20.49,10.24,10.25,14.54,5.3205,12.89,3
UTC,0.75,0.1659,21.12,10.05,11.07,13.2475,5.2831,10.91,4
UTC,0.5,0.0692,19.77,12.87,6.9,17.5125,3.1377,18.705,4
UTC,0.75,0.0043,19.68,14.45,5.23,17.805,2.4616,18.545,4
UTC,0.25,0.0047,23.4,21.94,1.46,22.5025,0.6578,22.335,4
UTC,1.0,0.0175,23.23,19.78,3.45,21.26,1.7764,20.77,3
UTC,0.0,0.0102,23.8,21.32,2.48,22.58,1.2405,22.62,3
UTC,0.0,0.0001,21.18,19.85,1.33,20.7333,0.765,21.17,3
UTC,0.0,0.0246,22.1,21.1,1.0,21.6,0.7071,21.6,2
UTC,0.2,0.018,24.61,19.13,5.48,22.564,2.2301,23.34,5
UTC,0.0,0.0,21.75,21.75,0.0,21.75,,21.75,1
UTC,0.0,0.0046,22.44,20.91,1.53,21.7,0.7662,21.75,3
UTC,0.33,0.0076,22.1,20.16,1.94,21.1833,0.9744,21.29,3
UTC,0.0,0.0,23.59,23.21,0.38,23.3433,0.2139,23.23,3
UTC,0.33,0.008,19.29,17.47,1.82,18.5267,0.9448,18.82,3
UTC,0.0,0.0269,22.41,17.65,4.76,20.4775,2.108,20.925,4
UTC,0.33,0.0121,23.3,20.69,2.61,21.97,1.3057,21.92,3
UTC,1.0,0.0,22.87,22.87,0.0,22.87,,22.87,1
UTC,0.0,0.0054,22.4,20.62,1.78,21.548,0.7238,21.64,5
UTC,0.67,0.0073,21.87,19.98,1.89,20.8533,0.9531,20.71,3
UTC,0.33,0.0239,22.69,18.42,4.27,20.9567,2.2455,21.76,3
UTC,0.17,0.0087,20.77,15.56,5.21,19.09,2.1472,20.135,6
UTC,0.5,0.0336,22.36,16.51,5.85,20.295,2.6154,21.155,4
UTC,0.8,0.0496,17.17,13.03,4.14,15.28,1.7728,15.76,5
UTC,0.67,0.0387,20.32,13.42,6.9,17.83,3.8298,19.75,3
UTC,0.4,0.0236,22.75,16.05,6.7,19.976,3.2508,21.86,5
UTC,0.0,0.0045,21.37,19.49,1.88,20.715,0.8383,21.0,4
UTC,0.25,0.0239,22.94,19.08,3.86,21.1725,1.6854,21.335,4
UTC,0.5,0.0337,21.94,14.38,7.56,19.69,3.56,21.22,4
UTC,1.0,0.2138,20.29,12.54,7.75,15.39,3.6726,14.365,4
UTC,1.0,0.0277,24.29,16.18,8.11,20.855,3.8911,21.475,4
UTC,1.0,0.1603,19.69,10.36,9.33,13.4825,4.205,11.94,4
UTC,0.0,0.0142,22.23,19.42,2.81,20.66,1.4338,20.33,3
UTC,0.0,0.0172,23.15,20.0,3.15,21.79,1.3151,22.005,4
UTC,0.25,0.053,22.05,13.56,8.49,19.495,3.9785,21.185,4
UTC,0.25,0.0089,23.62,14.83,8.79,21.31,4.3219,23.395,4
UTC,0.75,0.1691,21.53,12.68,8.85,17.8025,3.7018,18.5,4
UTC,0.25,0.0056,22.03,13.48,8.55,19.4975,4.0716,21.24,4
UTC,0.17,0.0616,23.19,18.3,4.89,20.2333,1.9233,20.015,6
UTC,0.6,0.0177,19.27,13.77,5.5,17.37,2.2615,18.11,5
UTC,0.4,0.0075,22.46,19.4,3.06,21.32,1.2193,21.61,5
UTC,0.25,0.0188,22.16,17.97,4.19,20.7525,1.8893,21.44,4
UTC,0.5,0.2833,22.1,10.57,11.53,16.335,8.1529,16.335,2
UTC,0.25,0.0484,22.07,17.47,4.6,19.7875,1.8829,19.805,4
UTC,0.25,0.0436,21.73,16.13,5.6,19.6725,2.4579,20.415,4
UTC,0.0,0.0257,22.63,19.15,3.48,20.7675,1.6002,20.645,4
UTC,1.0,0.0462,15.13,10.48,4.65,12.17,2.572,10.9,3
UTC,0.0,0.0007,21.91,18.54,3.37,20.555,1.6466,20.885,4
UTC,0.0,0.0013,22.93,20.53,2.4,22.096,0.9933,22.39,5
UTC,0.0,0.005,22.84,21.2,1.64,22.0467,0.8213,22.1,3
UTC,0.25,0.0213,21.58,14.41,7.17,19.09,3.3115,20.185,4
UTC,0.67,0.0661,20.31,14.82,5.49,17.1733,2.8276,16.39,3
UTC,0.33,0.0037,23.24,19.43,3.81,21.9233,2.1604,23.1,3
UTC,0.25,0.1288,23.06,12.79,10.27,19.2825,4.4955,20.64,4
UTC,1.0,0.0037,15.07,12.68,2.39,14.2533,1.3629,15.01,3
UTC,0.2,0.0661,20.51,15.25,5.26,18.224,1.9329,18.34,5
UTC,1.0,0.0238,19.46,18.71,0.75,19.085,0.5303,19.085,2
UTC,0.0,0.0014,21.92,20.57,1.35,21.4233,0.7423,21.78,3
UTC,0.25,0.004,22.02,20.69,1.33,21.3725,0.5439,21.39,4
UTC,0.75,0.0791,22.21,14.48,7.73,18.1475,4.0826,17.95,4
UTC,0.0,0.0012,22.37,20.61,1.76,21.2267,0.9912,20.7,3
UTC,0.0,0.0002,22.29,21.43,0.86,21.7267,0.4881,21.46,3
UTC,0.25,0.0206,23.7,17.98,5.72,21.89,2.6373,22.94,4
UTC,0.0,0.0055,22.81,21.2,1.61,21.94,0.6502,21.81,5
UTC,0.5,0.0499,23.77,17.91,5.86,21.3525,2.4805,21.865,4
UTC,1.0,0.0,13.91,13.91,0.0,13.91,,13.91,1
UTC,0.33,0.0159,23.6,19.07,4.53,21.8933,2.4628,23.01,3
UTC,0.25,0.0629,23.92,17.24,6.68,21.165,2.8314,21.75,4
UTC,0.0,0.0151,22.91,20.2,2.71,21.1725,1.2162,20.79,4
UTC,0.33,0.1018,22.77,14.71,8.06,19.3067,4.1478,20.44,3
UTC,1.0,0.0433,20.39,18.89,1.5,19.64,1.0607,19.64,2
UTC,0.25,0.0294,23.72,19.67,4.05,21.6625,1.7752,21.63,4
UTC,0.33,0.0829,22.6,15.12,7.48,19.47,3.8864,20.69,3
UTC,0.0,0.0141,24.8,21.3,3.5,22.7767,1.8129,22.23,3
UTC,0.5,0.1576,22.24,12.68,9.56,17.71,4.2926,17.96,4
UTC,0.33,0.0125,20.91,18.11,2.8,19.2333,1.4797,18.68,3
UTC,0.5,0.0078,19.13,17.43,1.7,18.4725,0.7289,18.665,4
UTC,1.0,0.0077,14.55,12.82,1.73,13.9167,0.9535,14.38,3
UTC,0.4,0.0048,20.26,17.85,2.41,19.252,1.022,19.44,5
UTC,0.0,0.0296,21.33,18.04,3.29,19.5025,1.3893,19.32,4
UTC,0.33,0.02,22.27,19.13,3.14,20.74,1.5715,20.82,3
UTC,0.25,0.1208,24.86,15.38,9.48,20.7625,3.9886,21.405,4
UTC,0.8,0.0563,20.65,14.11,6.54,17.956,2.6681,18.64,5
UTC,0.2,0.019,22.2,17.16,5.04,20.408,2.0934,21.42,5
UTC,0.0,0.0248,23.45,19.94,3.51,21.616,1.4883,22.15,5
UTC,0.2,0.0508,21.18,14.74,6.44,19.206,2.5536,20.17,5
UTC,0.25,0.07,21.28,15.06,6.22,18.945,2.6936,19.72,4
UTC,0.33,0.0334,22.81,15.68,7.13,20.9767,2.6258,21.84,6
UTC,0.0,0.0157,22.38,19.81,2.57,20.974,0.9316,20.89,5
UTC,0.25,0.0385,22.9,18.63,4.27,20.68,1.8462,20.595,4
UTC,0.5,0.0776,22.56,19.27,3.29,20.915,2.3264,20.915,2
UTC,0.0,0.0329,22.01,18.08,3.93,20.17,1.6532,20.295,4
UTC,0.4,0.1489,24.69,15.4,9.29,19.498,4.1032,19.84,5
UTC,0.75,0.0302,22.04,18.42,3.62,20.2325,1.482,20.235,4
UTC,0.67,0.0606,20.02,11.89,8.13,16.115,3.4671,16.475,6
UTC,0.67,0.0183,19.44,13.2,6.24,17.8217,2.3427,18.65,6
UTC,0.75,0.0264,22.84,19.1,3.74,20.945,1.6843,20.92,4
UTC,0.0,0.0104,24.57,22.23,2.34,23.1725,1.0394,22.945,4
UTC,0.33,0.0002,19.25,18.88,0.37,19.0167,0.2031,18.92,3
UTC,0.0,0.0236,23.78,20.26,3.52,21.9325,1.4544,21.845,4
UTC,1.0,0.0453,23.44,18.0,5.44,20.655,2.5986,20.59,4
UTC,0.6,0.1274,22.15,14.32,7.83,18.13,3.5656,19.5,5
UTC,0.6,0.0667,20.95,12.77,8.18,18.394,3.2852,19.84,5
UTC,0.75,0.0042,22.06,20.67,1.39,21.42,0.5752,21.475,4
UTC,0.0,0.0017,21.16,20.18,0.98,20.7525,0.4258,20.835,4
UTC,0.5,0.1898,21.98,14.34,7.64,18.16,5.4023,18.16,2
UTC,0.6,0.1475,24.1,13.87,10.23,18.616,4.5068,18.21,5
UTC,0.33,0.0952,23.68,15.62,8.06,20.1433,4.1196,21.13,3
UTC,0.25,0.0749,22.23,14.53,7.7,19.5325,3.4185,20.685,4
UTC,0.5,0.0078,21.85,21.54,0.31,21.695,0.2192,21.695,2
UTC,0.2,0.0997,24.09,15.98,8.11,20.554,2.9843,21.09,5
UTC,0.5,0.0502,22.42,13.74,8.68,19.5675,3.9741,21.055,4
UTC,0.33,0.1038,23.95,15.03,8.92,20.16,4.6085,21.5,3
UTC,0.5,0.132,24.41,13.84,10.57,18.7525,5.5185,18.38,4
UTC,0.5,0.1359,23.16,13.46,9.7,18.55,4.427,18.79,4
UTC,0.4,0.03,22.23,13.18,9.05,18.598,3.9936,19.97,5
UTC,1.0,0.0864,19.19,16.54,2.65,17.865,1.8738,17.865,2
UTC,0.0,0.0,21.7,21.7,0.0,21.7,,21.7,1
UTC,1.0,0.2197,22.35,13.05,9.3,16.9075,4.3713,16.115,4
UTC,1.0,0.1103,18.36,12.76,5.6,15.985,2.3383,16.41,4
UTC,0.0,0.0105,20.0,17.61,2.39,19.07,1.042,19.335,4
UTC,0.0,0.2042,24.22,14.24,9.98,19.23,7.0569,19.23,2
UTC,0.67,0.1782,23.11,13.05,10.06,17.77,5.0586,17.15,3
UTC,1.0,0.004,9.56,6.54,3.02,8.454,1.2597,8.64,5
UTC,1.0,0.1516,8.47,5.96,2.51,7.4667,0.8586,7.53,6
UTC,0.8,0.1407,9.53,6.81,2.72,8.45,1.0198,8.48,5
UTC,0.67,0.2118,10.46,4.58,5.88,7.8833,2.6191,8.71,6
UTC,1.0,0.0378,10.25,8.9,1.35,9.542,0.546,9.39,5
UTC,1.0,0.27,9.35,4.82,4.53,7.82,1.5828,8.19,6
UTC,0.67,0.0995,9.94,7.6,2.34,8.98,0.7766,9.115,6
UTC,1.0,0.2206,11.86,8.25,3.61,9.84,1.2854,9.68,6
UTC,0.17,0.0578,11.32,9.2,2.12,10.1667,0.8104,9.84,6
UTC,0.8,0.1582,10.56,8.14,2.42,9.008,1.0966,8.39,5
UTC,0.83,0.0046,9.3,5.76,3.54,8.1517,1.4213,8.63,6
UTC,0.6,0.112,11.73,8.69,3.04,10.238,1.2031,9.98,5
UTC,0.4,0.0981,13.43,8.5,4.93,11.272,2.0415,11.34,5
UTC,0.83,0.1377,8.46,3.71,4.75,6.9267,1.9649,7.925,6
UTC,0.6,0.1093,9.84,7.96,1.88,8.766,0.7452,8.78,5
UTC,0.5,0.2197,10.94,4.72,6.22,9.1,2.2244,9.58,6
UTC,0.83,0.4261,11.13,5.64,5.49,8.6117,1.9619,8.825,6
UTC,0.83,0.2124,9.74,7.15,2.59,8.2283,0.9086,8.095,6
UTC,0.83,0.1451,8.11,6.19,1.92,7.23,0.6573,7.35,6
UTC,0.83,1.602,6.38,2.42,3.96,4.2283,1.3646,4.325,6
UTC,0.6,0.0313,10.61,9.48,1.13,9.958,0.4376,9.96,5
UTC,0.5,0.1115,10.19,7.56,2.63,8.965,1.1349,9.35,6
UTC,0.5,0.087,12.24,9.92,2.32,10.9017,0.884,10.82,6
UTC,0.33,0.0406,12.02,8.75,3.27,10.475,1.4592,10.525,6
UTC,1.0,0.0332,10.25,8.6,1.65,9.4267,0.6661,9.385,6
UTC,1.0,0.1376,9.46,6.3,3.16,8.4083,1.0964,8.685,6
UTC,0.8,0.0913,10.95,9.02,1.93,9.748,0.8239,9.43,5
UTC,0.83,0.0892,11.07,8.39,2.68,9.8967,0.9548,10.04,6
UTC,1.0,0.1132,8.59,6.53,2.06,7.4983,0.9188,7.425,6
UTC,1.0,0.0985,11.84,9.23,2.61,10.5267,0.928,10.64,6
UTC,0.6,0.1247,11.61,8.28,3.33,10.16,1.2663,10.16,5
UTC,1.0,0.0424,9.88,7.19,2.69,8.835,0.9865,8.895,6
UTC,0.83,0.1902,10.67,7.72,2.95,9.0833,0.9937,8.98,6
UTC,0.83,0.1153,11.95,9.31,2.64,10.24,0.9125,10.03,6
UTC,1.0,0.035,10.24,8.76,1.48,9.5583,0.5928,9.705,6
UTC,0.67,0.0678,10.33,7.24,3.09,9.11,1.1275,9.205,6
UTC,1.0,0.082,10.29,8.38,1.91,9.28,0.6422,9.345,6
UTC,0.6,0.207,9.99,6.92,3.07,8.638,1.0988,8.74,5
UTC,1.0,0.1866,8.73,5.39,3.34,7.4983,1.176,7.645,6
UTC,0.83,0.1757,9.01,6.5,2.51,7.7867,0.9073,7.775,6
UTC,0.6,0.0899,10.36,8.36,2.0,9.16,0.9114,8.74,5
UTC,0.67,0.0781,10.8,9.07,1.73,9.7367,0.6554,9.66,6
UTC,0.83,0.1235,8.59,5.69,2.9,7.3733,1.1368,7.64,6
UTC,1.0,0.0075,9.76,7.92,1.84,9.22,0.7318,9.57,6
UTC,0.83,0.8744,9.06,3.28,5.78,6.4833,2.2272,7.345,6
UTC,1.0,0.0805,9.91,7.71,2.2,8.908,0.9792,9.35,5
UTC,0.8,0.0458,9.22,6.39,2.83,8.214,1.209,8.78,5
UTC,1.0,0.0113,9.69,8.51,1.18,9.21,0.5079,9.405,6
UTC,1.0,0.0996,10.95,8.36,2.59,9.705,0.8225,9.75,6
UTC,0.5,0.124,10.77,6.83,3.94,9.3283,1.4584,9.78,6
UTC,0.8,0.3117,9.89,6.28,3.61,8.226,1.2923,8.3,5
UTC,1.0,0.0796,11.65,6.41,5.24,10.314,2.1999,11.25,5
UTC,0.33,0.0237,10.98,7.98,3.0,9.93,1.1323,10.23,6
UTC,1.0,0.0718,9.48,7.3,2.18,8.5767,0.8247,8.8,6
UTC,1.0,0.0542,8.24,7.0,1.24,7.6467,0.4943,7.76,6
UTC,1.0,0.0158,9.31,7.77,1.54,8.7467,0.5618,8.83,6
UTC,1.0,0.0044,10.36,9.23,1.13,9.7717,0.496,9.67,6
UTC,0.83,0.0294,9.26,7.39,1.87,8.3917,0.7436,8.375,6
UTC,0.83,0.0132,9.94,7.56,2.38,9.0833,0.9112,9.21,6
UTC,1.0,0.0921,10.39,8.27,2.12,9.3383,0.8186,9.535,6
UTC,0.83,0.2303,11.4,4.42,6.98,9.005,2.54,9.675,6
UTC,0.67,0.0472,10.74,8.7,2.04,9.6733,0.81,9.48,6
UTC,0.8,0.0199,10.94,7.11,3.83,9.906,1.6411,10.87,5
UTC,1.0,0.183,10.7,6.56,4.14,8.9283,1.4568,8.83,6
UTC,0.5,0.0156,10.18,9.04,1.14,9.6867,0.4602,9.815,6
UTC,0.83,0.0419,10.71,8.59,2.12,9.86,0.7359,9.815,6
UTC,1.0,0.0858,8.58,6.86,1.72,7.8183,0.5958,7.885,6
UTC,0.8,0.3379,6.67,3.69,2.98,5.488,1.1806,5.7,5
UTC,1.0,0.0779,8.58,6.89,1.69,7.83,0.7054,8.12,6
UTC,0.83,0.0626,9.87,7.78,2.09,8.8867,0.8168,8.975,6
UTC,0.8,0.2355,10.24,7.55,2.69,8.468,1.1789,7.87,5
UTC,0.83,0.2035,8.82,6.81,2.01,7.4933,0.7471,7.29,6
UTC,0.83,0.1063,8.13,5.9,2.23,7.37,0.7724,7.535,6
UTC,0.83,0.1486,9.77,7.7,2.07,8.46,0.8182,8.15,6
UTC,0.67,0.0117,10.59,9.29,1.3,10.065,0.4629,10.025,6
UTC,0.6,0.0523,9.56,7.97,1.59,8.422,0.6458,8.17,5
UTC,1.0,0.2756,11.61,6.47,5.14,9.1267,1.8826,8.985,6
UTC,0.67,0.185,10.15,6.37,3.78,8.5817,1.323,8.63,6
UTC,0.8,0.1449,10.17,7.79,2.38,8.798,0.883,8.79,5
UTC,0.67,0.0252,9.65,7.42,2.23,8.63,0.875,8.585,6
UTC,1.0,0.4252,12.33,5.56,6.77,9.4633,2.3439,9.685,6
UTC,0.83,0.0028,9.7,8.79,0.91,9.235,0.4123,9.18,6
UTC,1.0,0.0697,10.27,8.02,2.25,9.086,1.0084,8.91,5
UTC,0.8,0.0964,9.77,7.71,2.06,8.89,0.7472,8.98,5
UTC,1.0,0.1851,10.27,6.77,3.5,8.4083,1.4684,8.415,6
UTC,1.0,0.026,9.05,7.89,1.16,8.4267,0.4614,8.275,6
UTC,0.83,0.4258,11.63,5.12,6.51,8.8817,2.369,9.45,6
UTC,1.0,0.1298,11.4,8.49,2.91,10.06,1.1211,10.48,5
UTC,0.5,0.05,9.61,8.42,1.19,8.9017,0.4286,8.775,6
UTC,0.67,0.6135,9.06,2.58,6.48,6.8767,2.2896,7.42,6
UTC,0.4,0.2776,8.83,5.22,3.61,7.584,1.3876,8.07,5
UTC,0.6,1.2151,6.26,3.11,3.15,4.424,1.2394,4.36,5
UTC,0.0,0.0197,8.96,8.29,0.67,8.542,0.2619,8.43,5
UTC,0.83,0.1186,10.32,7.26,3.06,9.2467,1.0607,9.615,6
UTC,0.33,0.0943,9.01,6.5,2.51,8.0883,0.8908,8.205,6
UTC,1.0,0.0085,8.92,7.68,1.24,8.552,0.5169,8.81,5
UTC,0.83,0.4056,11.95,7.16,4.79,9.1567,1.6552,8.735,6
UTC,0.4,0.1455,10.91,8.47,2.44,9.312,0.973,8.92,5
UTC,0.6,0.1982,10.02,7.12,2.9,8.558,1.206,8.9,5
UTC,0.6,0.319,11.53,7.57,3.96,9.132,1.6281,9.2,5
UTC,0.0,0.0016,22.8,21.2,1.6,22.06,0.6768,21.8,5
UTC,0.0,0.0296,24.1,19.9,4.2,21.775,1.7347,21.55,4
UTC,0.0,0.0399,25.8,20.5,5.3,22.825,2.2021,22.5,4
UTC,0.0,0.0376,22.7,18.1,4.6,20.675,1.9397,20.95,4
UTC,0.33,0.0284,23.6,14.8,8.8,20.5,4.9427,23.1,3
UTC,0.2,0.0081,21.1,13.7,7.4,18.86,3.0386,19.7,5
UTC,0.75,0.0155,20.2,15.7,4.5,18.7,2.064,19.45,4
UTC,0.5,0.1934,22.5,11.6,10.9,17.5833,3.8322,17.95,6
UTC,0.5,0.0015,20.5,19.7,0.8,20.125,0.35,20.15,4
UTC,0.6,0.0079,17.6,13.8,3.8,16.14,1.7315,17.0,5
UTC,1.0,0.0349,18.7,14.7,4.0,15.9,1.8833,15.1,4
UTC,1.0,0.0242,21.4,18.4,3.0,19.5,1.3491,19.1,4
UTC,0.4,0.111,22.4,14.1,8.3,18.1,3.4648,16.5,5
UTC,0.2,0.0088,22.1,17.6,4.5,20.5,1.8069,20.7,5
UTC,0.2,0.0141,23.1,18.1,5.0,20.88,2.0969,20.6,5
UTC,0.4,0.0561,22.6,17.7,4.9,19.98,1.8674,19.7,5
UTC,0.0,0.0178,22.6,19.5,3.1,20.65,1.3528,20.25,4
UTC,0.4,0.3225,22.9,10.3,12.6,16.64,4.6918,16.0,5
UTC,0.25,0.0466,20.0,13.4,6.6,17.575,2.9804,18.45,4
UTC,0.6,0.0405,18.8,13.3,5.5,16.04,2.5579,16.0,5
UTC,0.25,0.0428,20.2,15.2,5.0,17.65,2.5645,17.6,4
UTC,0.5,0.0373,16.9,13.5,3.4,15.425,1.5086,15.65,4
UTC,0.4,0.0183,21.5,16.5,5.0,19.1,2.3377,19.4,5
UTC,0.2,0.1682,23.6,10.8,12.8,19.18,4.9842,21.2,5
UTC,0.25,0.0809,19.1,11.9,7.2,16.625,3.2346,17.75,4
UTC,0.5,0.0548,20.8,16.4,4.4,18.425,2.0006,18.25,4
UTC,0.2,0.0839,21.9,12.8,9.1,18.88,3.552,19.6,5
UTC,0.6,0.168,21.5,14.0,7.5,17.12,3.1156,17.9,5
UTC,0.0,0.0148,20.4,17.1,3.3,19.0,1.5078,19.25,4
UTC,0.4,0.108,20.8,11.2,9.6,16.96,3.9023,18.0,5
UTC,0.5,0.0278,17.4,14.1,3.3,16.075,1.4569,16.4,4
UTC,0.5,0.1111,18.0,11.2,6.8,15.1333,2.6613,15.9,6
UTC,0.4,0.0413,17.2,13.5,3.7,15.84,1.4046,16.2,5
UTC,0.0,0.0559,18.1,14.8,3.3,16.16,1.339,16.0,5
UTC,0.0,0.0205,17.1,16.6,0.5,16.85,0.3536,16.85,2
UTC,0.5,0.0611,18.8,17.0,1.8,17.9,1.2728,17.9,2
UTC,0.2,0.0423,21.7,18.1,3.6,19.3,1.4765,18.7,5
UTC,1.0,0.2004,19.9,12.3,7.6,15.65,3.2949,15.2,4
UTC,0.6,0.0671,19.4,15.2,4.2,17.12,1.6483,17.3,5
UTC,0.6,0.2402,21.5,12.1,9.4,16.52,3.533,16.5,5
UTC,0.0,0.0367,22.6,19.0,3.6,20.34,1.4843,20.1,5
UTC,0.25,0.0028,19.7,17.7,2.0,18.825,0.9845,18.95,4
UTC,0.0,0.0323,21.5,16.5,5.0,19.6,1.9261,19.9,5
UTC,0.25,0.0051,18.3,15.4,2.9,17.05,1.4341,17.25,4
UTC,0.0,0.0448,22.1,17.3,4.8,18.9,2.1909,18.1,4
UTC,1.0,0.0001,15.9,14.4,1.5,15.14,0.7503,15.1,5
UTC,0.0,0.0971,19.6,14.2,5.4,16.88,1.9435,17.0,5
UTC,0.6,0.0002,18.0,12.1,5.9,15.7,2.9034,17.4,5
UTC,0.0,0.0756,21.5,15.4,6.1,18.8,2.3054,19.2,5
UTC,0.2,0.0135,20.5,13.4,7.1,18.566,2.9495,19.6,5
UTC,0.6,0.0565,19.6,15.5,4.1,17.5,1.6047,17.7,5
UTC,0.4,0.1071,19.6,13.4,6.2,16.56,2.4674,16.6,5
UTC,0.6,0.019,21.9,13.6,8.3,18.32,3.5717,18.2,5
UTC,1.0,0.1811,19.8,9.4,10.4,14.5167,4.2258,13.9,6
UTC,0.4,0.1207,18.5,13.1,5.4,15.48,1.9524,15.2,5
UTC,0.25,0.0507,22.7,16.6,6.1,19.6,3.0474,19.55,4
UTC,0.0,0.0458,23.8,19.6,4.2,21.0,1.7762,20.2,5
UTC,0.2,0.1105,22.6,15.0,7.6,19.24,2.7574,19.7,5
UTC,0.25,0.0266,20.7,14.3,6.4,18.75,2.995,20.0,4
UTC,0.33,0.0328,18.1,15.1,3.0,16.7,1.51,16.9,3
UTC,0.8,0.1341,18.5,12.5,6.0,15.64,2.2457,16.0,5
UTC,0.75,0.0897,17.5,9.8,7.7,15.075,3.5566,16.5,4
UTC,0.33,0.0878,15.8,11.2,4.6,13.9,2.4021,14.7,3
UTC,0.33,0.0592,19.0,13.8,5.2,16.9,2.7404,17.9,3
UTC,0.33,0.0081,15.9,14.6,1.3,15.3333,0.6658,15.5,3
UTC,0.33,0.0211,19.4,16.6,2.8,18.1667,1.4295,18.5,3
UTC,0.25,0.1017,20.6,12.3,8.3,17.75,3.7117,19.05,4
UTC,0.5,0.0835,18.8,10.8,8.0,16.375,3.7384,17.95,4
UTC,0.2,0.062,21.5,15.8,5.7,19.06,2.1466,19.4,5
UTC,0.25,0.1043,20.9,15.0,5.9,17.475,2.5552,17.0,4
UTC,0.25,0.2285,20.6,11.4,9.2,16.325,3.7766,16.65,4
UTC,0.0,0.0217,21.7,17.0,4.7,18.7667,2.558,17.6,3
UTC,0.4,0.0616,21.8,14.6,7.2,18.4,3.1048,18.6,5
UTC,0.5,0.0175,19.5,13.5,6.0,16.95,2.9456,17.4,4
UTC,0.4,0.117,22.7,14.5,8.2,18.36,3.6246,18.5,5
UTC,0.33,0.003,20.9,19.8,1.1,20.3333,0.5508,20.3,3
UTC,0.5,0.0001,17.5,14.2,3.3,16.625,1.6194,17.4,4
UTC,0.0,0.0387,21.3,17.1,4.2,19.5,1.7569,19.8,4
UTC,0.5,0.0695,18.5,14.1,4.4,16.425,1.8572,16.55,4
UTC,0.33,0.0158,15.1,14.9,0.2,14.9667,0.1155,14.9,3
UTC,0.0,0.0246,21.6,18.4,3.2,19.425,1.5108,18.85,4
UTC,0.2,0.0225,19.6,15.1,4.5,18.1,1.772,18.4,5
UTC,0.5,0.0239,20.9,16.1,4.8,19.2,2.1587,19.9,4
UTC,0.0,0.0183,19.9,16.2,3.7,17.6,2.0075,16.7,3
UTC,0.5,0.1678,19.5,12.7,6.8,15.6,2.9098,15.1,4
UTC,0.17,0.1255,21.4,13.2,8.2,17.9333,2.6576,18.35,6
UTC,0.8,0.0057,20.7,15.7,5.0,19.2,2.0445,19.7,5
UTC,0.75,0.0926,20.8,15.5,5.3,17.475,2.4998,16.8,4
UTC,0.33,0.0223,19.9,17.1,2.8,18.5333,1.4012,18.6,3
UTC,0.0,0.0318,19.4,16.1,3.3,17.65,1.601,17.55,4
UTC,0.2,0.0621,22.5,11.1,11.4,19.48,4.7347,21.4,5
UTC,0.0,0.0036,19.5,18.2,1.3,18.7333,0.6807,18.5,3
UTC,0.0,0.0202,20.1,17.4,2.7,18.7667,1.3503,18.8,3
UTC,0.0,0.0425,21.3,17.4,3.9,19.15,1.6703,18.95,4
UTC,0.0,0.0616,22.1,17.2,4.9,19.225,2.3964,18.8,4
UTC,0.33,0.0125,21.8,17.8,4.0,19.2667,2.203,18.2,3
UTC,0.0,0.0436,24.9,19.3,5.6,21.9,2.8213,21.5,3
UTC,0.4,0.0603,21.9,15.8,6.1,18.92,2.4652,18.2,5
UTC,0.2,0.079,21.7,12.5,9.2,18.32,3.6854,19.5,5
UTC,0.0,0.0259,22.3,18.3,4.0,20.6,2.0664,21.2,3
UTC,0.2,0.0358,23.2,18.4,4.8,20.94,1.9204,21.2,5
UTC,0.0,0.0238,22.0,18.9,3.1,20.275,1.4385,20.1,4
UTC,0.0,0.0367,19.7,15.9,3.8,17.5667,1.9425,17.1,3
UTC,0.5,0.1042,22.2,15.0,7.2,17.725,3.1213,16.85,4
UTC,0.67,0.0765,17.1,12.9,4.2,15.1333,2.1127,15.4,3
UTC,0.0,0.0781,20.6,15.0,5.6,17.6333,2.8148,17.3,3
UTC,0.0,0.0164,22.4,19.4,3.0,20.475,1.3251,20.05,4
UTC,0.4,0.0608,20.6,14.1,6.5,17.3,2.8714,16.8,5
UTC,0.0,0.0489,20.5,15.6,4.9,18.4333,2.5384,19.2,3
UTC,0.25,0.1819,22.4,12.9,9.5,17.925,4.0128,18.2,4
UTC,0.0,0.0505,19.3,15.4,3.9,16.775,1.7557,16.2,4
UTC,0.33,0.0371,19.5,13.8,5.7,17.4,3.1321,18.9,3
UTC,0.25,0.0115,18.2,15.0,3.2,16.7,1.6371,16.8,4
UTC,0.0,0.0375,20.9,14.5,6.4,18.3,2.5505,17.9,5
UTC,0.0,0.0391,20.0,15.9,4.1,18.2333,2.1079,18.8,3
UTC,0.17,0.0966,22.3,12.4,9.9,18.6167,3.694,19.55,6
UTC,0.0,0.0019,23.0,20.3,2.7,21.2333,1.5308,20.4,3
UTC,0.0,0.0652,20.7,15.1,5.6,18.5,2.3944,19.1,4
UTC,0.67,0.0502,19.6,15.5,4.1,17.5333,2.0502,17.5,3
UTC,0.25,0.1044,21.5,15.0,6.5,18.15,2.6589,18.05,4
UTC,0.0,0.2929,13.24,8.0,5.24,10.005,2.2864,9.39,4
UTC,0.0,0.1445,17.94,10.84,7.1,13.3375,3.1436,12.285,4
